id,community,street,average_price,build_time,floor,room_shape,latitude,longitude,distance,school_num,bus_num,shop_num,hospital_num,work_num,subway_num
1991,中海紫荆豪庭,朝阳-团结湖 东三环北路30号院,45652,1999,低层(共30层),3室1厅,39.929917,116.468741,5764.7,33,16,8,49,49,1
2519,新景家园,崇文-崇文门 新世界商场东100米,111289,2006,高层(共13层),1室1厅,39.903087,116.425555,2266.0,45,22,8,49,50,2
221,阜成路47号院,海淀-航天桥 阜成路47号院,91228,1997,高层(共6层),2室1厅,39.930611,116.31328,7928.6,46,19,0,28,34,0
220,太阳星城金星园,朝阳-太阳宫 西坝河太阳宫村,80351,2004,高层(共22层),3室2厅,39.977639,116.459352,8413.0,25,11,3,10,11,1
223,东方普罗旺斯,昌平-北七家 昌平区定泗路88号京承高速北七家出口直行约1000米,110084,2010,共1层,9室5厅,40.124898,116.457839,23785.6,3,4,0,2,0,0
222,富力爱丁堡公馆,朝阳-团结湖 白家庄路1号,85820,2005,低层(共25层),2室2厅,39.934294,116.466171,5719.2,39,18,22,50,49,4
224,中海尚湖世家,昌平-沙河 昌平八达岭高速22出口向东1000米路南,36470,2008,共3层,3室2厅,40.221724,116.216456,37655.2,16,6,0,10,2,0
226,远见名苑,宣武-广安门 红居街,86917,2004,低层(共14层),2室2厅,39.892824,116.352995,5000.9,31,18,4,20,41,0
225,丰侨公寓,西城-金融街 太平桥大街107号‎,137955,2006,中层(共22层),2室2厅,39.919139,116.369485,2979.3,19,27,7,41,49,1
231,北京苏活,顺义-空港工业区 顺义机场东路T3机场东,29255,2012,高层(共12层),3室1厅,40.072582,116.573137,22685.5,6,10,0,10,10,0
227,新明胡同,西城-德胜门 新明胡同,106349,2000,中层(共6层),2室1厅,39.957107,116.387652,4885.1,33,15,1,30,35,1
228,官苑8号,西城-官园 官园胡同甲1号（西直门南小街，官园桥东200米）,141414,2008,中层(共16层),1室1厅,39.937059,116.364645,4156.7,48,18,5,45,46,1
229,爱这城,朝阳-十里堡 朝阳路,57317,2007,中层(共20层),2室2厅,39.924973,116.50541,8719.0,34,13,4,39,37,1
234,上奥世纪中心,海淀-西三旗 西三旗桥转盘东侧,46702,2009,中层(共11层),2室2厅,40.067226,116.368106,17200.7,15,7,2,7,5,0
232,陶然北岸,宣武-陶然亭 虎坊路南口19号院,93220,2004,低层(共19层),3室2厅,39.882147,116.38607,3960.4,27,12,2,18,18,1
233,红玺台,朝阳-太阳宫 东北三环太阳宫桥向北800米(京承高速辅路东侧),118343,2011,高层(共29层),3室2厅,39.975129,116.440985,7392.2,49,13,7,46,24,1
235,杨庄北区,石景山-苹果园 阜石路杨庄路口东北角,37916,2000,高层(共20层),2室1厅,39.934333,116.193881,18046.2,22,20,0,10,23,0
237,朝阳新城,朝阳-东坝 北京市朝阳区东坝朝新嘉园,42063,2006,中层(共6层),1室1厅,39.956414,116.565348,14506.9,5,5,1,14,0,0
238,中铁顺鑫汇,顺义-顺义城 顺义林河南大街与顺仁路交汇处向北100处路西,26000,2015,低层(共9层),2室2厅,40.092674,116.665964,29802.4,0,8,0,1,0,0
218,旗胜家园,"海淀-西三旗 东至建中路西侧路,西至黄平东侧路,南至西三旗路,北至13号线",33146,2000,低层(共11层),2室1厅,40.067226,116.368106,17200.7,15,7,2,7,5,0
219,国兴观湖国际,朝阳-朝阳公园 东四环北路88号,74099,2007,中层(共25层),3室2厅,39.944409,116.498371,8685.9,8,11,0,14,11,0
2960,交大东路52号院,海淀-交大东路 交大东路52号院,76190,1990,低层(共16层),1室1厅,39.955097,116.355868,6059.7,47,14,2,32,42,0
2985,安华西里一区,朝阳-安贞 北三环安贞桥西安华桥南,70031,2000,低层(共16层),3室1厅,39.979982,116.407959,7233.5,25,13,0,43,36,3
244,后现代城,朝阳-百子湾 百子湾路16号,65760,2006,高层(共28层),1室1厅,39.905308,116.493649,7721.9,15,9,1,19,44,2
247,泷悦长安,门头沟- 门头沟永定镇长安街西延线南约800米,69387,2014,共3层,3室3厅,39.912525,116.110131,25064.9,9,12,1,8,3,0
246,远洋一方北润园,朝阳-双桥 通惠河与京秦铁路交汇处,52906,2013,低层(共18层),2室1厅,39.914222,116.542372,11801.6,17,6,1,7,46,1
249,巩华家园,昌平-沙河 沙河镇顺沙路8号,18269,2014,低层(共18层),1室1厅,40.17541,116.510639,30345.8,7,3,3,11,1,0
248,红联村,海淀-小西天 北二环和太平湖小区,74261,1989,高层(共6层),2室1厅,39.952935,116.371104,5065.6,22,19,4,29,40,2
254,珠江·拉维小镇,通州-潞苑 珠江拉维小镇位于通州区永顺镇珠江国际城北侧,41666,2010,低层(共9层),2室2厅,39.93735,116.695592,24988.6,10,17,0,11,4,0
252,荣丰2008,宣武-广安门 广安门外大街305号,98207,2007,低层(共16层),1室1厅,39.899662,116.342212,5539.3,30,12,5,28,30,3
261,皓月园,门头沟-双峪 滨河西区皓月园，门头沟双峪环岛西南,38505,2005,中层(共6层),2室1厅,39.939217,116.118938,24456.2,24,16,5,19,5,0
251,东恒时代二期,朝阳-四惠 地铁四惠站北200米、东四环慈云寺桥东150米,79526,2007,低层(共21层),1室1厅,39.911666,116.514631,9442.8,29,11,4,13,35,1
256,裘马都,朝阳-三元桥 尚家楼路2号院,86666,2006,中层(共22层),1室2厅,39.971174,116.464965,8125.8,19,10,3,17,49,1
258,广信嘉园,宣武-广安门 广安门内大街319号,62216,2002,中层(共20层),2室2厅,39.895945,116.360288,4288.5,27,17,1,27,42,1
259,红木林,大兴-黄村 枣园站A出口向西350米,55921,2011,低层(共28层),2室1厅,39.759234,116.334701,18303.2,38,20,1,20,5,2
260,华龙苑南里,昌平-霍营 东小口镇霍营,43441,1998,低层(共6层),2室1厅,40.083036,116.36602,18962.8,28,22,3,37,8,2
240,二里庄小区,海淀-二里庄 二里庄,82585,1992,高层(共6层),2室1厅,40.001137,116.373769,9918.5,49,16,0,19,18,1
381,季景沁园,朝阳-望京 湖光中街,63176,2008,高层(共32层),4室2厅,40.003081,116.486588,12061.3,23,15,6,31,49,1
245,万科紫苑,丰台-青塔 小屯路108号或大瓦窑北路1号院,66535,2010,中层(共9层),3室1厅,39.876418,116.261567,12886.1,5,14,0,6,4,1
243,青塔春园,丰台-青塔 青塔春园位于丰台区玉泉路与大成路的交叉口,44067,2002,高层(共18层),2室1厅,39.896642,116.262532,12238.3,19,11,2,19,12,0
267,海特花园,石景山-苹果园 西井路,42424,2000,高层(共16层),1室1厅,39.934333,116.193881,18046.2,22,20,0,10,23,0
266,芍药居北里,朝阳-芍药居 芍药居北里,72370,2008,中层(共28层),2室1厅,39.984463,116.441657,8364.4,49,9,2,44,14,1
270,清缘东里,海淀-清河 龙岗路与永泰中路交汇东南处,89086,2009,高层(共19层),3室2厅,40.036259,116.364481,13897.5,36,16,1,20,10,0
271,裕中西里,西城-德胜门 裕中西里10号大院,100000,1991,高层(共20层),2室1厅,39.975996,116.393447,6841.8,12,16,2,32,50,3
274,东方普罗旺斯,昌平-北七家 昌平区定泗路88号京承高速北七家出口直行约1000米,47738,2005,共3层,8室3厅,40.124898,116.457839,23785.6,3,4,0,2,0,0
273,广阳郡九号,房山-长阳 长虹东路与清苑南街交叉口,44604,2016,中层(共12层),3室2厅,39.7292,116.201605,26937.0,0,0,0,1,0,0
275,靓景明居,通州-果园 通州区城铁果园站南800米,50007,2004,低层(共12层),2室1厅,39.894116,116.652954,21362.2,22,25,3,24,6,1
277,北新家园,海淀-西三旗 清河小营西三旗桥东1千米,63844,1996,低层(共6层),2室1厅,40.041911,116.336811,15228.9,27,13,2,26,9,0
278,紫竹花园,海淀-紫竹桥 紫竹院路88号,58035,2001,中层(共29层),4室2厅,39.950236,116.310228,8903.8,44,18,0,25,25,0
279,新壁街小区,西城-西单 西城和平门地铁站向北200米,104834,2004,低层(共6层),2室1厅,39.908317,116.392749,1213.7,22,13,0,9,10,2
282,红松园小区,朝阳-东坝 驹子房路,43216,1990,共5层,2室1厅,39.973693,116.565403,15228.9,14,7,0,4,0,0
280,沿海赛洛城,朝阳-百子湾 朝阳区百子湾东里沿海赛洛城202-7底商,51506,2007,高层(共24层),2室2厅,39.90449,116.50977,9096.8,32,12,4,14,37,1
283,东亚马赛公馆,大兴-黄村 黄村清源西路与兴旺路交界处,43367,2013,高层(共21层),2室1厅,39.749752,116.308811,20092.2,0,5,1,3,0,0
284,大雄城市花园,大兴-亦庄 亦庄经济技术开发区天华园二里二区,40865,2003,共3层,5室3厅,39.807729,116.486599,13855.7,13,11,0,11,4,1
285,首城双景,朝阳-双井 广渠路36号（双井桥东600米）,57915,2012,中层(共16层),2室1厅,39.89842,116.474887,6321.2,29,15,8,42,49,1
265,国美第一城,朝阳-朝青 青年路西里115号,49350,2006,低层(共6层),2室2厅,39.940397,116.522734,10511.0,21,6,3,8,12,0
263,红玺台,朝阳-太阳宫 东北三环太阳宫桥向北800米(京承高速辅路东侧),145247,2000,低层(共16层),2室2厅,39.975129,116.440985,7392.2,49,13,7,46,24,1
264,正阳小区,丰台-北大地 文体路2号,51610,1999,低层(共19层),2室1厅,39.864605,116.292823,11016.9,30,9,1,24,12,1
10,小南庄,海淀-苏州桥 小南庄,88275,1998,高层(共12层),3室2厅,39.974286,116.309749,10393.1,50,17,3,45,47,0
291,首城双景,朝阳-双井 广渠路36号（双井桥东600米）,55369,2013,中层(共16层),2室2厅,39.89842,116.474887,6321.2,29,15,8,42,49,1
292,北辰绿色家园拂林园,朝阳-奥林匹克公园 北苑路,57347,2000,高层(共14层),3室2厅,40.00121,116.399127,9595.1,8,8,6,2,16,1
293,龙翔路,海淀-牡丹园 花园北路20号，牡丹园北路东，龙翔路,73880,1998,高层(共6层),2室1厅,39.986466,116.382032,8164.3,30,12,2,26,49,3
296,厂洼路七号,海淀-厂洼 厂洼路七号,76055,1998,低层(共6层),1室1厅,39.960523,116.308503,9587.1,49,11,0,15,33,2
295,海晟名苑,东城-东直门 东直门外大街乙36号(东湖别墅对面),133333,2003,高层(共20层),6室3厅,39.944352,116.449739,5085.6,27,11,12,40,50,1
300,强佑清河新城,海淀-清河 京藏高速清河桥西侧,60283,2009,中层(共27层),3室2厅,40.08505,116.31812,20274.4,17,18,4,31,6,0
297,马连道中里三区,宣武-马连道 马连道,85000,1996,低层(共6层),2室1厅,39.889539,116.333249,6666.3,27,14,6,26,49,2
298,惠新里,"朝阳-芍药居 东起惠新东街,西至惠新西街,北起安苑路,南至北土城东路",64720,1987,低层(共20层),2室1厅,39.984463,116.441657,8364.4,49,9,2,44,14,1
299,陶然北岸,宣武-陶然亭 虎坊路南口19号院,100354,2006,低层(共19层),3室2厅,39.882147,116.38607,3960.4,27,12,2,18,18,1
301,远见名苑,宣武-广安门 红居街,82476,2004,高层(共26层),2室1厅,39.892824,116.352995,5000.9,31,18,4,20,41,0
304,财富东方,通州-新华大街 通州新华北路(北关环岛西南),38701,2004,中层(共26层),2室1厅,39.920468,116.663161,22110.3,15,10,0,4,4,1
302,融科橄榄城,朝阳-望京 阜通西大街,90425,2016,高层(共32层),2室2厅,40.003081,116.486588,12061.3,23,15,6,31,49,1
309,裕龙三区,顺义-顺义城 顺义裕龙花园三区,33333,2003,高层(共18层),4室2厅,40.126131,116.672176,32751.4,17,18,0,13,6,0
305,沿海赛洛城,朝阳-百子湾 朝阳区百子湾东里沿海赛洛城202-7底商,62960,2009,高层(共8层),2室1厅,39.90449,116.50977,9096.8,32,12,4,14,37,1
306,龙兴园中区,昌平-回龙观 西三旗,37735,2001,中层(共6层),3室2厅,40.08243,116.338644,19431.9,23,28,14,35,12,1
307,枫竹苑,丰台-马家堡 南四环地铁4号线公益西桥站东南口南侧50米,53076,2004,低层(共17层),3室2厅,39.84369,116.377064,8255.7,21,14,2,24,8,1
308,首尔·甜城,周边-燕郊 燕顺路东侧,26815,2013,低层(共33层),2室1厅,39.998843,116.343317,10661.6,50,17,3,26,48,1
288,旗舰凯旋,通州-梨园 梨园镇云景东路80号，八通线九棵树站向南1000米,42562,2005,中层(共6层),2室1厅,39.873338,116.669018,23079.0,8,7,0,7,2,0
294,京贸国际城,通州-武夷花园 新华大街芙蓉路交叉口西北角500米,65132,2011,低层(共40层),1室1厅,39.920289,116.701963,25417.9,14,12,2,8,3,0
289,翠微2号院,海淀-公主坟 翠微路2号,100000,1983,共5层,2室1厅,39.916421,116.308301,8163.2,33,16,12,34,37,2
315,奥林匹克花园(东坝),朝阳-东坝 姚家园路与东坝中路交叉口路北800米,59090,2009,低层(共9层),2室1厅,39.947687,116.553597,13263.2,3,7,0,5,0,0
314,保利中央公园,"朝阳-望京 朝阳区望京,东至东五环,南至大望京6号路(望京东路),西至望京中环路,北至大望京街",110344,2014,高层(共25层),4室2厅,40.003081,116.486588,12061.3,23,15,6,31,49,1
317,中海瓦尔登湖,昌平-北七家 京昌高速第九出口定泗路(沙河水库南侧),35885,2007,共2层,5室2厅,40.13893,116.340771,25475.2,2,0,0,0,0,0
316,鑫源国际,丰台-成寿寺 丰台南三环东路南侧，方庄桥向东300米,49056,2011,低层(共17层),2室1厅,39.864898,116.447641,6700.8,21,14,3,19,24,1
319,龙湖颐和原著,海淀-圆明园 圆明园西路,87831,2010,共2层,6室4厅,40.015009,116.303374,14043.1,1,0,0,4,0,0
318,绿城诚园,朝阳-北沙滩 南沙滩东路3号,93252,2012,中层(共21层),2室1厅,40.004571,116.379421,10177.8,35,21,1,34,29,1
320,广阳郡九号,房山-长阳 长虹东路与清苑南街交叉口,44604,2016,低层(共16层),3室2厅,39.7292,116.201605,26937.0,0,0,0,1,0,0
321,潮白河孔雀城,周边-燕郊 潮白河畔东岸，距国贸30公里,18651,2014,中层(共26层),3室2厅,39.858711,116.859046,39326.3,0,0,0,0,0,0
323,首创公园城,顺义-顺义城 板桥西口昌金路与白良路交叉口,28260,2015,低层(共6层),2室1厅,40.216549,116.519217,34934.8,0,3,0,0,0,0
324,北京苏活,顺义-空港工业区 顺义机场东路T3机场东,26404,2012,高层(共12层),2室1厅,40.072582,116.573137,22685.5,6,10,0,10,10,0
322,华业东方玫瑰,通州-梨园 华业东方玫瑰位于通州区梨园镇，梨园南街，距临河里地铁站仅400米,48611,2012,低层(共27层),2室2厅,39.887396,116.68969,24562.8,18,17,3,13,3,1
329,领秀新硅谷,海淀-西二旗 西二旗中路六号,72000,2012,中层(共15层),2室2厅,40.06411,116.323842,17931.5,11,12,1,7,6,0
325,新城国际公寓,朝阳-国贸 朝外大街6号,103225,2003,高层(共33层),4室2厅,39.924316,116.463594,5186.7,35,18,19,48,50,3
328,银领国际,朝阳-望京 望京K5区(轻轨望京西站旁),51363,2004,中层(共25层),2室1厅,40.003081,116.486588,12061.3,23,15,6,31,49,1
330,兰德华庭,海淀-田村 阜石路与玉泉路的交汇处的西北角,69398,2006,低层(共12层),1室1厅,39.937625,116.253301,13094.4,10,15,1,14,1,0
331,首邑溪谷,大兴-黄村 黄村新城北区22号地,65957,2012,低层(共16层),2室1厅,39.679181,116.375673,26333.3,0,5,0,0,0,0
313,佳和宜园,顺义-马坡 花园中路,30769,2004,低层(共6层),3室1厅,40.17998,116.661497,36722.8,10,17,0,11,0,0
311,龙锦苑东三区,昌平-回龙观 东大街东口往南200米,36259,2009,低层(共6层),3室1厅,40.085512,116.367616,19211.7,25,23,2,38,7,1
340,林肯公园一期,大兴-亦庄 北环西路,71111,2010,高层(共28层),2室1厅,39.80328,116.502085,14980.5,21,27,1,21,9,0
339,中海紫御公馆,宣武-陶然亭 南二环（南滨河路）南侧陶然亭桥东南角,105438,2000,中层(共23层),2室2厅,39.87133,116.381696,5215.4,25,11,2,15,13,1
341,远洋一方花语苑,朝阳-双桥 朝阳区双桥东路3号院,50446,2000,中层(共9层),2室1厅,39.906116,116.60646,17296.4,5,2,1,3,5,0
343,东亚·上北中心,昌平-回龙观 回龙观西大街9号院,32269,2009,低层(共21层),1室1厅,40.086862,116.345981,19738.8,17,29,9,31,14,0
342,枫桦豪景,宣武-宣武门 菜市口十字路口西南角,102224,2002,高层(共12层),3室2厅,39.89629,116.37963,2941.0,24,10,6,33,19,1
344,玫瑰御园,海淀-四季青 蓝靛厂南路中段，昆玉河西侧,96830,2006,中层(共9层),3室2厅,39.976325,116.293979,11595.9,7,12,0,12,3,2
345,首创公园城,顺义-顺义城 板桥西口昌金路与白良路交叉口,23928,2014,中层(共10层),2室2厅,40.216549,116.519217,34934.8,0,3,0,0,0,0
346,万通天竺新新家园,顺义-天竺 薛大人庄,39698,2011,共3层,4室2厅,40.062716,116.571424,21754.0,7,9,1,8,2,0
348,桃园小区,门头沟-大峪 门头沟桃园小区,39156,2000,低层(共6层),2室1厅,39.933455,116.112781,24918.2,8,8,2,9,4,0
347,龙腾苑五区,昌平-回龙观 回龙观城铁北300米处大鸭梨对面,38264,2003,高层(共6层),3室1厅,40.08243,116.338644,19431.9,23,28,14,35,12,1
352,北京时代广场,房山-良乡 房山良乡大学地铁站北侧A口出西行100米,23333,2015,高层(共14层),1室1厅,39.741621,116.159602,28411.9,16,10,2,25,0,0
351,傲城天月园,朝阳-北苑 亚运村正北2公里北苑路西侧,78947,2006,高层(共18层),3室2厅,40.002625,116.419139,9828.5,35,14,8,45,50,1
353,泷悦长安,门头沟 门头沟永定镇长安街西延线南约800米,51428,2015,共3层,3室2厅,39.912525,116.110131,25064.9,9,12,1,8,3,0
336,龙湾别墅,顺义-中央别墅区 温榆河别墅区21号,43577,2000,共3层,4室3厅,40.099608,116.542462,23673.8,8,10,4,8,8,0
355,国瑞城,崇文-崇文门 崇文门外大街与西花市大街交汇处,97142,2003,高层(共16层),2室1厅,39.907086,116.428209,2244.5,40,21,11,48,50,2
356,前进花园牡丹苑,顺义-顺义城 卧龙环岛西南侧300米,36666,2013,低层(共15层),2室2厅,40.142252,116.645802,32594.5,16,17,3,24,2,1
338,马公庄小区,丰台-刘家窑 赵公口长途客运站西侧,46636,1995,高层(共15层),2室1厅,39.875727,116.319631,8418.7,4,10,0,2,9,0
334,苹果社区,朝阳-双井 百子湾路32号院,101694,2004,高层(共23层),3室1厅,39.90572,116.475699,6201.8,26,20,7,26,49,1
360,LOFTEL,朝阳-望京 望京湖光中街1号,28000,2016,高层(共10层),2室2厅,40.0033,116.473719,11476.6,22,21,11,42,47,2
361,丽水莲花,宣武-广安门 莲花河胡同1号院,80868,2006,高层(共28层),2室1厅,39.898094,116.333359,6311.9,21,11,4,21,50,3
362,曙光花园望山园,海淀-四季青 彰化路,70909,2001,低层(共17层),3室1厅,39.962464,116.29464,10713.8,27,7,10,29,35,1
370,奥林匹克花园(东坝),朝阳-东坝 姚家园路与东坝中路交叉口路北800米,71278,2003,共5层,3室2厅,39.947687,116.553597,13263.2,3,7,0,5,0,0
364,骑河楼大街,东城-灯市口 骑河楼大街,88410,1988,高层(共6层),1室1厅,39.925202,116.421831,1897.2,46,19,20,46,48,2
365,润枫水尚,朝阳-朝青 青年路西里5号,63017,2008,低层(共15层),2室1厅,39.934731,116.518162,9979.2,31,9,6,18,18,1
367,丽都水岸,朝阳-酒仙桥 芳园南里9号院,68273,2008,高层(共6层),3室2厅,39.974911,116.491039,9971.7,30,14,3,39,15,1
368,苹果社区,朝阳-双井 百子湾路32号院,71428,2006,中层(共31层),3室2厅,39.90572,116.475699,6201.8,26,20,7,26,49,1
369,裕中东里,朝阳-安贞 海淀裕中东里裕民中路东侧,112359,1986,低层(共6层),2室1厅,39.979682,116.396511,7220.6,25,16,4,20,50,3
371,金色漫香苑,昌平-北七家 北亚花园东侧,40588,2013,高层(共8层),2室1厅,40.136623,116.428559,24731.9,4,4,1,3,1,0
